27597:
27598:
27616:
27627:
27671:
27672:17,8,302,84,1102,273,45268,2971,5638,654
27673:861,29,76,1276,482,654,17,1245,486,3017
27701:
27702:6379,25472,12175,2750,4453,6190,5119,5495,2967,11114
27737:
27739:239,1762,84,2469,4542,21141,16210,1804,6284,1476
27760:19403,112051,69678,81994,121454,11382,77221,47176,7728,61167
27764:301,654,17,58,361,402,289,84,616,302
27774:11310,15639,7680,361,48933,6665,5557,12586,17,168
27789:3484,7615,39440,7926,46159,9169,8772,379,6122,73949
27794:6329,55367,1847,36484,23071,7280
27798:4420,14482,472,1187,2162,496,2430,6,22728,8384
27799:2852,1032,22,5292,1131,1069,719,76,1644,429
27803:54508,53195,40426
27837:2548,27070,1352,197,157,8069,354,710,14793,3307
27863:654,17,84,568,495,1476,29,14617,302,140
27897:31295,46724,58982,39911,107060,109835,122115,104176,86186,44130
27902:654,311,76,8983,361,302,861,7194,4932,97
27912:3536,13368,15553,7409,3715,59530,122452,16874,91129,55664
27923:56693,1539,9652,40825,28416,29335,27958,74713,6074,539
27929:
27931:8,578,94,29,1535,2349,6207,8971,4604,8473
27932:
27933:698,40,245,14475,18155,64438,39074,17131,44642,27880
27940:616,17,2121,5844,354,947,4967,3017,119,931
27958:1175,43848,90233,26096,1357,5998,302,810,518,78786
27990:
28019:2076,26889,88,40182,4326,40224,40414,40225,16512,402
28020:654,813,301,6582,59391,79267,107601,496,6266,109886
28021:7989,692,38963,194,39589,39701,2369,4364,3976,928
28031:7590,46328,3137,7578,22279,57637,23867,10012,162,1023
28032:
28037:29,17,654,616,302,650,239,2140,5057,7048
28040:37683,1836,89766,87710,83070,83831,93764,95733,112607,121117
28058:3162,101,554,493,4833,188,10595,1267,11044,4500
28075:402,3028,2734,1896,3730,16512,40182,40224,4326,3249
28086:21141,16210,162,15900,47687,37814,15914,14700,3798,755
28104:463,168,15623,719,2642,9417,3211,14226,18895,9265
28108:4755,2715,2292,1987,780,1804,802,34592,5930,32
28110:409,66155,4190,84755,34397,12962,1528,112910,113714,14568
28138:76,9417,4103,984,463,698,3211,2632,399,4877
28139:66494,7841,76,14476,1001,230,2755,5471,5315,51733
28152:2312,23595,3481,17498,81719,37647,6219,31760,25466,33620
28181:2110,76857,45506,82539,110980,35606,1153,36083,32205,1822
28184:17,6916,654,698,650,891,4017,1412,54655,15935
28189:40526,19556,53346,50168,39024,84047,116846,398,101993,29562
28194:8,303,2029,268,162,97,15,1196,40341,518
28204:
28216:17,76,236,4009,22279,459,46328,57637,14431,8566
28218:27138,14768,188,124,23297,17979,3693,32088,2268,31610
28224:302,11293,654,1382,518,58,1476,7194,749,4227
28229:26376,5741,17426,1310,34309,1787,70,76,2843,2600
28237:2406,6906,42870,1069,51980,1804,58,9095,45123,76
28242:14046,787,4003,43624,1374,19585,25829,12886,7210,62
28246:37036,88717,38462,35,7811,82069,93448,31657,22641,60352
28247:7589,39846,1196,6,3,18299,1987,3910,48939,322
28279:333,495,7287,52785,813,2641,5025,402,5905,22723
28300:1196,26345,38963,39589,4364,2369,194,39701,928,21764
28306:2259,31273,238,760,91878,65579,41634,46579,17144,12218
28321:47781,98799,109217,41664,9629,2602,2193,2447,22703,289
28354:6549,99039,16372,113588,65904,21500,54332,14112,93628,73127
28364:535,12743,1884,226,1453,5627,18678,26925,245,2548
28386:755,2469,3798,15900,47687,162,720,62,45295,16210
28401:36056
28402:16258,43605,73031,121313,14205,102742,32928,114607,24464,1112
28403:690,17,616,285,866,94,76,239,1239,564
28404:17,302,285,654,5605,866,138,238,76,1245
28414:55262
28484:
28485:34642,1631,5172,5533,2115,13301,45017,1713,45446,10369
28492:11718,10008,19326,81,140,38790,37059,12471,4512,13599
28493:3756,2379,1749,226,7211,59098,55285,13613,77045,68278
28496:
28520:35587
28523:4813,6439,45258,3646,2512,24471,9367,859,8665,363
28525:508,2618,58,616,8,84,1476,162,654,97
28527:15560,44628,18691,11235,3659,39094,3982,1986,32829,85504
28543:2302,330,710,2160,8156,4423,114,3323,542,238
28544:33176,8077,8153,44862,44479,23365,7024,26372,472,2602
28553:23839,51943,861,2030,1239,616,901,654,1136,568
28554:19466,27012,73003,21521,43896,50237,30536,39376,44062,73178
28558:
28560:17,138,564,226,1888,81,1884,70,117,358
28579:81,780,13091,500,138,8586,1462,70,2512,7334
28585:67107,33809,22258,37015,88104,29562,15437,26725,36778,7877
28606:4003,14046,43624,19585,1393,1374,787,25829,6547,7210
28612:
28620:616,17,190,76,1776,650,394,2531,5575,787
28663:1550,17,1102,654,84,1866,29,1212,239,302
28681:84,8,508,2618,162,1476,749,2338,5178,97
28683:6304,782,20029,81,353,76,262,7548,520,86703
28691:1344,780,111545,581,21649,30045,10244,1305,193,3323
28700:47376,110614,3860,28989,8
28703:1099,49123,1402,1164,327,15770,262,9842,4148,718
28762:42585,69190,16452,12420,42821,19701,21682,26249,52141,67372
28773:1790,1002,238,1460,226,1147,710,3704,10695,1551
28793:15065
28801:418,19694,2892,97610,38870,25196,2149,16739,29828,395
28827:508,10664,19337,32,3,966,302,17,53345,15614
28858:45415,29049
28861:92147,90092,8037,97697,105573,118195,94440,109052,78700,86131
28862:398,3634,24211,50268,16155,22703,44660,8209,3829,94192
28873:5575,11664,698,5738,62,564,81,3288,17,905
28876:89915,94923,96102,88134,30978,69190,49965,13392,14955,1712
28885:
28892:
28893:3854,4678,6,11355,2698,3233,69414,17607,68630,2939
28900:35840,7407,8630,14546,45831,45648,2967,5119,11114,431
28908:81,3819,986,2379,70,2241,630,6227,12864,20227
28940:64457
28946:10365,54886,35154,30489,10248,4256,40107,71315,60127,29389
28973:17,650,1822,654,2618,81,354,873,236,327
28981:
28988:
28992:
28996:
29015:10012,23867,194,10040,103,1987,94984,2270,5462,268
29029:17,654,76,1362,1245,3805,32,29,84,4702
29032:6284,187,239,3798,755,15900,162,5869,47687,2469
29033:
29038:1592,17,58227,44,924,1382,92503,76230,77487,53668
29045:8,97,1476,749,1102,17,2338,76,5711,5178
29046:87334,22019,95378,28516,23565,3546,13815,554,1847,10525
29056:948,24731,52097,28248,119,13917,1254,5048,116,13027
29062:239,1762,6284,15900,3798,47687,37814,755,162,720
29074:14668,4326,16512,40182,40225,40414,402,40224,633,2734
29080:
29104:1617,12597,1917,3440,69
29114:1109,89247,70719,30091,91531,92945,48775,15621,41332,13636
29133:25145,13836,120757,31027,61479,15076,11845,5388,28757,16222
29135:17,361,787,1550,902,6007,1528,39671,285,470
29138:
29141:20096,4138,787,1023,104055,106285,76996,63571,110127,29546
29169:43450
29208:
29214:
29239:4604,327,1126,1382,2200,131,287,931,564,3233
29252:20416,358,51980,14966,1176,7627,1355,9095,21835,8226
29326:
29338:1287,616,26075,9876,5451,20973,26380,58,18487,25682
29360:97682
29368:58,787,302,363,262,8,6397,4996,654,3297
29387:71615,19291
29395:
29417:3817,18994,78944,40652,103305,4320,52443,26741,65139,69859
29423:
29424:2139,5996,361,2275,17,1287,1614,1196,2030,12727
29432:
29458:1803,10493,11470,29161,226,5614,2869,9265,14988,2103
29465:25003,48211,378,654,813,564,500,358,1382,79267
29468:119044
29491:6246,72976,43851,26614,35774,18885,816,12474,19684,19716
29497:899,229,245,674,1382,518,1749,1196,302,29
29524:8055,2908,29021,58,363,23503,3213,3824,6094,67315
29525:
29548:15754,17,32433,7096,5662,3101,4210,7284,2668,4205
29549:10020,877,29987,1013,481,15255,12081,51839,6677,70388
29557:301,616,361,70,654,226,96,62,302,138
29558:42989,932,311,2215,7088,54834,4671,48787,1011,2392
29561:67829,3093,7735,7006,4664,5470,1126,1023,901,1065
29569:285,6,454,542,554,364,449,636,194,7409
29573:10039,5097,76,3568,18425,1069,8,2139,890,4743
29578:
29582:
29607:17,866,302,654,354,94,616,138,29,564
29608:899,1187,2469,755,3798,162,15900,720,62,45295
29620:101,530,73,289,58,4174,1424,32275,14179,1346
29668:51635
29700:
29701:
29708:17,2531,302,7407,2733,245,4106,698,2233,690
29724:31445,8084,118388,50605,2083,82972,104307,33140,2822,28117
29725:6545,76,102586,102750,55992,34612,53257,62537,24271,24037
29763:1462,1382,226,8011,2944,278,1023,947,354,70
29777:8322,24933,50871,9674,6856,13077,48823,65063,30815,51232
29781:463,30718,7197,83670,113622,8042,20732,2103,2642,6063
29786:17,11165,1405,902,947,2162,81,58,1102,875
29825:
29837:38004,44949,327,654,302,84,9594,17,7334
29853:880,15947,7608,508,9655,54181,98723,24224,8011,4798
29864:1389,650,518,10256,2366,901,4833,548,18756,2661
29869:45021,32108,27627,10120,2097,109738,87046,211,7997,7140
29873:
29882:
29885:106557,79352,46138,22527,115906,114503,94404,17582,43542,34120
29892:5320,802,40048,12479,40534,82077,201,12846,1511,1009
29898:16512,402,4326,40182,40225,40224,633,3249,7317,2831
29914:
29921:14768,188,124,23297,17979,3693,27138,32088,2268,31610
29922:
29923:17,58,1097,73,65,1102,84,1239,15157,6122
29930:
29943:15204,26531,56568,53369,2509,565,45974,8583,6207,363
29956:
29968:19648,11543,4023,83825,59964,3159,8692,79660,238,47480
29972:29,138,60448,12268,17,12223,36785,74861,1957,22695
29993:
30054:
30064:2469,720,755,3798,162,15900,62,6207,16210,39846
30071:302,17,76,654,40,698,2139,140,4326,901
30085:29,4025,692,578,19585,1374,205,1393,43624,4003
30088:48,2935,10695,3133,13709,7506,1187,110929,98873,101322
30094:17,650,654,888,568,3,4630,238,3297,985
30100:518,7194,199,1930,616,32825,654,68323,1912,8489
30111:5699,7620,40534,82077,17,12089,61957,13876,12479,40048
30151:36743,32261,39446,46421,88939,64973,1342,4032,40483,216
30164:22351,66125,116512,49119,77174,92198,79775,67774,118688,22079
30189:
30212:67498,31769
30219:9054,1397,2510,4656,14268,306,50016,4341,8640,60044
30227:34700,36175,1618,9916,119968,8532,4813,2286,493,147
30247:10316,3976,546,6210,30543,13,1483,61158,42503,2007
30264:3163,17,1744,1140,1119,89405,19320,3115,120597,118473
30282:4932,188,4833,1267,654,24345,17055,493,10595,147
30288:64682,6201,76697,55391,87634,29661,41996,34445,69605,35870
30290:
30304:825,2484,16084,1162,12976,4049,15444,10043,39891,2302
30309:76,59061,107167,32934,41238,40047,41940,42178,39929,175
30312:101,402,16512,4326,40224,40182,633,3249,7317,2831
30328:13108,1077,24775,731,354,82137,377,1508,564,5767
30335:
30354:27620,37885,28549,80103,86843,47434,51089,61328,20057,12490
30375:2469,1804,1762,61772,4542,3798,15900,47687,755,162
30392:302,239,483,114,736,431,554,8,899,116
30396:6284,239,1476,755,3798,162,47687,2469,15900,6207
30399:2778,302,2600,17,81,226,1682,76,719,194
30401:3265,2631,12435,12236,18293,9313,44423,1878,5956,23682
30417:15,656,39246,7064,2073,63476,38038,33371,16411,18656
30453:3234,302,66,194,861,7194,650,246,8457,490
30481:4003,14046,43624,19585,1393,1374,787,25829,6547,7210
30482:2172,1476,967,408,1627,1713,21,3807,13106,2979
30487:
30527:
30543:21855,7974,3704,88716,4880,899,947,83055,13308,5312
30582:10291,41761,12223,1726,93,4828,4669,22281,4502,5367
30610:
30617:1276,5462,5602,10850,97,1468,4919,15507,5292,6708
30621:76,7273,25237,60090,20625,3229,38234,508,70,79953
30622:1617,12597,12495,93408,8794,52829,55235,65161,1790,322
30626:107777,103775,110104,31422,122762,96824,47544,15906,21607,28693
30647:6906,42870,51980,1069,43400,358,8226,10950,9662,16964
30670:1804,2469,6284,239,4542,720,755,3798,62,3143
30694:5671,741,22420,29000,13581,4016,57558,68489,78658,28194
30698:
30701:262,29,179,249,899,2241,94,378,131,363
30712:3081,508,96,564,11902,3902,262,986,1535,698
30721:364,65,4008,162,394,76,642,17,190,2739
30738:5150,1205,1410,302,2200,84,653,70,1023,6172
30739:650,4833,1389,518,901,10256,548,188,2661,8579
30764:2620,8118,36694,2661,7785,254,9789,53321,33748,2750
30767:2548,7210,535,42506,8066,226,50908,37703,15749,4755
30825:37387,3162,5553,3319,45678,18720,16092,2425,35073,86
30840:17,33326,114,953,27002,97216,6874,3297,7672,21042
30854:
30874:8,19411,472,30303,6793,31488,1606,2140,1508,1127
30876:22891,75852,17708,70,1326,1023,1790,65171,9854,71891
30886:88114,23823,50749,47699,13355,20437,93908,39438,118447,593
30887:17,5567,31832,113749,103,12749,9076,5428,450,94041
30901:8986,1374,19585,1393,205,14992,5996,43624,4003,1752
30902:13203,18114,6614,20911,6589,40010,32352,4363,11396,53597
30906:30439,9354,19489,17145
30921:24032,50463,85656,68947,58835,67350,38713,39860,49652,46178
30927:6284,239,3798,755,15900,162,47687,5869,2469,720
30934:3798,755,15900,162,37814,47687,2469,720,6011,45295
30937:698,96,75249,95431,57611,47123,14966,3095,1651,901
30958:47482,496,736,2531,75553,4194,4542,85483,34164,4422
30982:33504,35355,69909,52930,6156,70,986,107384,61,7405
30984:88637,16405,114600,47554,44654
30989:
30990:366,15122,449,176,3965,109,138,1551,6249,6203
31000:
31001:17,616,84,1410,5567,15512,787,58,302,70
31004:8322,24933,9674,51232,6856,48823,30815,65063,16965,31597
31005:837,3824,285,1550,245,353,61,3234,2030,155
31010:
31016:8322,24933,9674,30815,13077,50871,66557,6856,37112,16965
31023:856,12937,4755,2700,6700,81,10966,245,219,5381
31034:
31096:18293,3265,9313,2631,1772,5956,322,11234,4508,12435
31105:262,168,72,10267,81,698,2139,984,358,4792
31113:62038
31118:
31130:162,947,8,17,654,3017,392,787,15,119
31151:226,29,1690,302,58,1187,1372,654,131,18942
31158:
31159:69342,26698,33420,7160,11959,72172,75825,78967,79152,58542
31175:
31225:5567,1965,19288,2059,2988,42965,13737,675,348,101
31236:
31239:
31267:32320,10356,518,5927,17,55051,26325,15148,14728,53077
31273:10923,120409,64949
31274:
31275:16288,94,22,4025,508,9194,6203,16508,6249,1187
31288:
31293:58,138,616,2326,560,542,62,490,954,322
31321:14237,37838,13051,68282,3977,76,39089,347,79757,8976
31345:32431,114098,9346,654,226,8363,1405,86821,33361,30638
31348:
31352:
31355:
31356:610,616,17,162,2172,354,15,179,1595,226
31371:892,302,564,902,1509,2868,2018,1937,650,238
31386:17,224,81,96,892,654,15,238,486,58
31405:
31445:
31462:683,70,138,9332,36804,380,4048,14444,18213,28109
31475:8,508,2618,58,84,162,749,5178,97,1476
31497:262,508,550,22879,361,3423,654,2241,70,518
31499:83943,118150,12257,64955,27486,21931,1730,719,11732,33901
31502:
31508:48716
31510:66646,53526,29327,95444,95692,98118,42547,717,61,7264
31541:15754,5662,17,302,14026,5303,77310,66665,14227,7003
31545:1121,68787,31670,59931,3250,33447,63166,68051,36999,15976
31551:2266,70,2200,32,58,2829,236,568,30,76
31563:719,1400,168,352,4877,463,5557,2318,23819,34134
31578:901,1591,3360,14237,2935,736,1187,899,302,17
31585:18850,34823,86461,262,1081,1867,698,84210,5184,3081
31597:62870,16686,47228,48932,80867,94594,70125,80499,20706,64213
31639:81,76,719,7556,2967,736,780,361,5663,226
31644:44663,866,2843,901,6303,2414,358,117,624,361
31653:840,3196,27070,7160,6754,33763,698,5111,13995,10541
31687:17,650,302,1555,888,162,616,76,70,568
31691:
31696:104129,121654,52320,109485,63371,2021,60576,81079,44196
31744:153,58,162,224,15,179,29,1476,302,861
31751:
31789:50904
31791:
31806:56198,65429,33160,10819,14092,5120,29030,60833,62769,59585
31822:
31890:67614,72590,18711,91515,85494,105193,107208,525,114078,931
31920:2101,7739,42193,44501,1708,402,219,3278,851,13522
31926:262,6491,226,6127,81,385,140,805,518,4194
31933:2265,22856,31633,76,6387,40263,62347,2848,5363,22507
31937:861,1549,2200,486,1405,17,131,1955,42470,65
31947:
31955:73276,73235,73194,73284,73796,42947,42976,73169,44784,46273
31958:
31985:
32010:20035,11980,568,32,2372,730,518,138,1023,1535
32032:84,508,236,17,76,3235,116,708,14758,58
32043:8,1476,76,616,58,2172,17,2484,2338,6
32072:1998,35619,17068,20104,6462,11396,40010,3427,13203,49
32076:
32104:
32105:28213,6284,239,2469,755,15900,47687,162,3798,62
32110:2338,5711,8,97,38776,12830,8543,1568,100398,1161
32123:
32140:245,70,3235,289,101,17,616,58,1099,99700
32145:
32161:9984,2153,710,9417,135,14748,18669,10267,984,867
32165:1784,6559,984,1460,5738,65,11834,1002,8066,719
32180:66694,57282,58387,63658,70462,85612,13728,35976,117804,11899
32185:68182,44371
32189:710,431,13917,1370,30543,13,551,546,61158,38
32191:1332,2121,1245,616,224,873,77069,115635,77327,22280
32205:1730,3568,5097,76,18425,4880,698,890,4743,1069
32215:2548,564,2139,30,3158,21323,6033,4414,71842,59766
32242:35840,7407,8630,14546,45831,45648,2967,5119,11114,431
32250:
32251:62860
32256:
32286:84,8,508,2618,162,1476,749,2338,5178,97
32291:
32300:616,15,402,2018,1389,2326,32,1405,1475,17
32329:10369,9598,2115,5533,45017,13301,8591,43474,188,31898
32338:1539,1099,564,262,1444,2139,88834,826,542,34230
32355:
32356:686,6127,2200,72105,6356,7094,22045,94381,39430,46315
32364:4802,84,616,409,1424,17,2030,302,190,322
32379:40291,86556,1180,5973,454,2032,702,85352,1127,15941
32409:76,17,302,5729,441,262,236,301,8,1787
32422:50737,96880
32439:6284,4542,239,2469,720,755,15900,3798,62,3143
32451:302,1136,4400,31542,10012,1403,182,5575,58,901
32477:8322,16965,9674,74475,13077,50871,24933,19528,18743,36432
32493:616,70,542,554,29,302,238,866,358,654
32495:
32533:16340,6545,123024,86938,24517,27171,8770,48384,19673,116303
32546:
32565:1825,2942,14423,8398,131,43586,91927,7620,93090,94557
32571:6455,6567,7910,530,41315,4215,45493,510,1003,10181
32580:26829,21313,22146,15359,49705,94358,11221,70748,84774,41400
32583:51123
32584:
32624:110752
32625:361,780,22597,654,17,2241,84,6108,7048,124
32628:38678,4774,11861,20567,496,5264,83174,17,1030,20872
32641:26272,58432,43383,28611,55538,59257,9669,24124,32652,45365
32647:28213,755,3798,15900,47687,162,2469,720,6011,45295
32656:30724,199,285,17,902,226,616,5753,568,1535
32667:
32675:921,54178,81708,56455,64343,107702,62290,111031,21193,1899
32684:58,101,221,9346,568,2429,787,931,38150,554
32701:108635,16960
32707:
32715:13895,6379,83706,23824,12951,379,1402,1002,76504,5117
32751:521,901,84,34496,50560,262,780,654,17,616
32773:18287,69736,37838,76,1546,39089,13051,347,68282,3360
32776:3514,4589,8694,4797,1951,74338,12993,16127,769,6417
32780:1091,95594,84669,1539,15287,2680,1208,79575,21005,3704
32817:63862,27575,108744,56361,104353,33274,27597,9456,34687,225
32819:64272
32822:29003,3157
32823:46250,96195,88399,112213,115622,72233,6670,112441,77997,51990
32843:1002,12329,80125,16150,5301,2100,8483,10664,28615,358
32871:3798,755,15900,162,37814,47687,2469,720,6011,45295
32879:17519,2593,1539,1884,30452,62330,44795,82936,44540,31598
32893:168,801,2153,7180,1124,4478,9874,9265,901,32748
32902:
32917:508,4372,92818,1066,113471,34515,1389,4174,14741,15148
32919:39371,29900,3895,6599,4828,48891,93242,19817,7446,19002
32921:385,805,3534,1690,363,58,29,616,8665,2369
32936:83195,52001,78848,87021,96319,115924,112360,100847,75262,71609
32953:
32955:6535,5514,10814,128,1631,59506,1196,5140,1549,50148
32977:
32978:302,654,285,294,17,76,29,486,45444,61
32982:
32984:179,94,402,61,20578,1388,835,3915,27833,7822
32986:
32994:
33005:76594,76357,85935,61929,74280,11822,93336,54763,38382,7194
33043:1476,3798,755,15900,47687,37814,2469,162,62,6011
33045:302,52518,38335,61995,64870,3995,34413,68836,29027,21286
33108:168,2153,238,2318,1326,661,76,2685,226,5480
33135:189,2275,81,90833,71954,565,2579,40,49736,4261
33136:3798,755,15900,162,37814,47687,2469,720,6011,45295
33149:496,3235,84,873,20946,71534,29039,50848,27487,51241
33151:33504,35355,69909,52930,6156,70,986,107384,61,7405
33181:1535,1152,3867,42,301,17,9480,7505,2166,19224
33201:
33206:
33207:
33225:37118,251,4715,1875,14768,17979,124,3693,23297,188
33232:3008,2582,58089,63335,7611,18062,901,62431,8057,43485
33258:
33261:
33268:52770,4112
33316:84,8,508,2618,162,1476,749,2338,5178,97
33346:60942,58652,95749,114574,35880,23190,28055,117844,106148,5651
33352:6450,1187,899,48,1119,891,364,11039,9059,245
33355:16596,46905,21822,49458,17590,17427,66922,28879,4498,14525
33364:15,1126,931,1109,855,26977,103,219,518,20553
33373:11355,14809,6691,31943,2939,66680,8069,1382,3280,5286
33374:54167,96177,2345,429,92196,63121,25,33055
33406:8890,15657,3231,24534,20367,12362,1136,787,122,84
33409:1201,58,39828,65522,2030,245,518,656,1058,20954
33421:5689,5729,542,5973,4497,1890,8846,14004,947,4049
33432:58,2618,17,2338,5711,616,6,302,4351,283
33443:236,45,6496,6059,2919,6,554,3731,17,101
33453:16034,87670,63384
33454:11637,13277,6435,947,17,1608,36630,85701,85600,82921
33491:1326,2370,5538,650,2414,6303,226,168,5398,81
33525:78776,86845,94421,57258,71891,2068,39442,12703,88658,65099
33527:
33528:650,13937,19853,79038,2131,35417,892,332,76,7611
33539:568,4268,654,35320,119139,11535,74430,2108,1276,138
33541:6097,29475,14754,8860,2153,1460,698,1112,226,866
33547:
33554:
33557:10020,19350,5538,14147,2275,71053,15928,2309,11585,6468
33561:22018,103264,73498,83913,28594,83430,80357,18201,441,108387
33582:2898,103141,30598
33590:1937,954,61,4181,1196,430,650,6073,15,182
33614:194,3976,38963,39589,4364,39701,928,1456,131,36685
33615:654,3101,302,1410,407,17,1196,322,364,4048
33616:7372,41065,3509,3704,71201,45824,81,18939,403,262
33621:53672,4117
33652:
33701:8630,35840,14546,45648,1435,45831,7407,2967,11670,11114
33702:1604,39963,7941,13893,16330,76384,104301,92276,72762,21112
33707:780,17,3819,302,348,1749,8,226,409,14617
33721:168,1326,226,2414,81,6303,719,262,10600,5398
33722:6186,47232,1002,13957,88128,84200,64599,1472,57937,119487
33737:2172,2430,4003,43624,1374,205,1393,19585,14046,8946
33752:
33783:47531,5583,79529,81214,51156,36000,52646,19960,54304,43505
33787:986,348,718,288,5767,17,8667,780,70,953
33789:
33807:168,17,574,5488,4008,719,15,5480,76,364
33808:76,16271,2614,65,358,901,3081,1989,88839,104138
33809:780,226,70,81,12750,327,128,2618,5407,2085
33837:
33841:
33844:78185,4204,20760,6582,236,4354,3163,1065,42813,75769
33859:
33866:
33868:57825,52139,116416,2200,3918,16376
33869:39319,107878,47698,3224,6002,26523,4341,1446,113867,4671
33874:787,2908,58,363,3213,1937,23503,29021,3824,1822
33884:533,9054,4889,13594,4656,14268,50016,70031,36658,6668
33910:429,6137,11459,17883,19789,39802,13832,24894,24672,407
33921:
33988:
33998:14721,518,17,1471,2609,162,30,2618,4816,302
34022:
34027:225,15207,26360,76,36541,521,59746,14754,429,117
34041:483,490,1140,2200,322,2944,1152,2168,16448,29885
34048:5468,68175,51868,33217,92702,34675,21541,35908,40639,27819
34054:
34068:1187,875,48,899,496,8846,146,76,8,17
34092:56697,83353,14504,104766,89028,27165,10775,54479,48337,37146
34093:99539,13903,69957,70386,93840,110719,24491,118522,114619,114230
34105:1754,77581,385,805,16881,11281,3250,92129,28511,62840
34106:9354,14508,25114,8454,43783,2121,1609,9010,32648,4154
34119:
34124:190,861,2101,1276,4611,6013,47608,7236,42971,94766
34148:5711,8,650,1476,188,2338,1196,2484,2172,13106
34172:3028,4249,429,5523,12128,16642,123316,68631,78361,3911
34174:1405,554,508,2018,5767,8199,5287,24405,2233,24738
34179:80861,285,3190,64384,60686,22766,45660,1451
34188:3162,3730,7989,3,3855,3319,692,38963,39589,4364
34227:8,2602,62,236,650,10455,45,1348,58,5262
34292:17,327,654,650,616,4008,788,1001,6,138
34293:
34304:678,692,2193,530,17,2101,2076,146,5470,61110
34309:37503,7941,13893,39963,363,21112,17,1086,999,518
34318:
34335:997
34341:5697,588,33217,40639,37389,24688,21541,16309,103941,92702
34347:60217,50090,16299
34350:59062,97952,101099,101771,97234,101623,97190,56526,96299,96761
34378:1158,953,68750
34398:26415,379,3568,34866,5356,14147,10451,2548,4453,23396
34403:35426,37164,13695,16745,19406,18994,17740,66983,55433,31210
34421:1212,2947,52798,14700,6727,897,15006,7277,20333,891
34433:14858,14748,56025,13366,10267,2787,27179,984,5235,11255
34468:3516,2241,6836,5767,29,654,17,8283,8546,1086
34470:138,17,84,3250,633,29,302,3711,654,65
34492:3798,755,15900,162,37814,47687,2469,720,6011,45295
34498:3177,88604,23843,14653,55694,119245,70088,30290,17038,102947
34499:1089,297,9524,40,358,6207,245,110485,52071,22801
34511:12617,17,44547,99359,90233,4813,3582,1162,26735,78786
34512:14593,2414,9783,4877,4103,226,760,8733,3211,2632
34523:
34527:5767,780,8283,30033,9548,217,21445,1498,550,226
34529:8,2484,2618,1476,76,2172,2338,58,5711,302
34541:5320,802,40048,12479,40534,82077,201,12846,1511,1009
34552:924,26722,5794,17,3825,2549,176,8011,92052,98226
34553:226,3389,1119,568,1109,12155,245,5337,1372,521
34579:61189,101798,104250,106748,114939,7694,11015,18996,24534,17234
34594:61100,61348,73175,46937,8168,112114,70,568,932,7869
34603:1913,56363,5363,1149,6387,31633,4738,48287,1877,32578
34628:64481,107640,116411,116857,37342,96519,70242,43199,48643,58050
34632:46912,3234,89504,3432,96919,11276,19817,93242,18364,244
34681:924,616,535,353,375,112043,1987,481,1752,17131
34697:40543,51830,63540,39637,11303,86035,84930,105624,98022,112852
34698:353,8665,19188,859,45258,3646,6439,44438,44431,38875
34702:8,17,301,4268,508,717,654,1057,6210,4113
34703:
34709:2354,8783,6901,2528,4146,8129,6117,27427,16658,2857
34710:17,26876,224,65753,542,73164,3144,354,182,8447
34717:
34740:11881,31019,1567,29,6284,4563,859,38875,45258,6439
34741:50023
34742:6082,5791,100971,97478,249,117666,105565,120981,118559,1936
34753:41620,75114,8557,3739,6049,441,710,7630,16332,13016
34794:75115,61636,4245,1305,40853,71576,71313,36171,44085,2455
34820:6491,18239,226,6127,32616,11671,785,361,17,899
34833:650,17,947,236,4326,116,3323,302,8,5604
34837:
34839:327,1528,1287,1546,760,2153,2275,17,353,719
34868:
34885:14768,188,124,23297,17979,3693,27138,32088,2268,31610
34895:
34896:62976,9043,10163,24381,102308,1651,48832,43598,46827,10421
34901:1784,6344,1002,70,28615,660,12165,70970,78588,76504
34906:
34917:66419
34936:90412,34251,112434
34973:23190,10275,546,14151,23354,69996,1273,6643,7248,87002
34974:3292,826,10247,289,16288,73,13458,101,30708,636
34976:
34978:1196,88144,47099,13418,650,568,3017,58,508,86
35005:140,1086,15,2185,364,225,224,1196,2453,4194
35021:2655,650,654,901,1023,3841,239,5998,238,18420
35026:
35086:31225,63964,60900
35087:564,2626,5610,14777,2172,302,6535,18896,3017,1325
35092:16166,37265,15184,23467,36088,720,34554,11351,899,36715
35127:
35150:2073,4904,1930,58,101,358,65897,2687,4174,4377
35151:4174,554,2200,289,58,354,1220,754,45649,13573
35166:37773,39668,29532,30977,47327,17865,69113,99712,44004,10519
35167:9497,2048,13894,1526,26510,327,42275,441,17,840
35176:81,226,986,3423,2967,1884,15029,13544,500,3682
35211:75903,69907,1356,38284,27127,46547,49796,1884,105317,106391
35212:4475,7334,3520,9594,4671,10438,37528,59900,361,85445
35214:33223,4979,28166,18892,22801,15475,10543,19089,56217,48992
35229:
35231:11772,16680,229,7211,2204,14885,14004,24687,8846,5729
35241:3506,441,10536,1002,18783,14955,2715,736,3618,31492
35244:20710,26380,108487,2162,899,1600,61540,88308,3750,109240
35251:36733,52915,70988,71297,54210,23697,70416,57431,970,1827
35255:
35274:
35275:1352,189,1527,10041,4459,3107,7859,62536,10687,7880
35289:
35296:
35297:56113,11800,12115,51035,13504,17519,72766,64628,2593,12791
35311:38963,194,39589,39701,2369,4364,3976,928,21764,131
35332:483,65,17,766,554,289,1023,354,654,542
35348:2185,254,11459,363,2908,3213,23503,72562,1937,58
